입력주소,입력아파트명,아파트명,동,법정동,지번,도로명,거래유형,계약년,계약월,계약일,거래금액(만원),전용면적(㎡),층,건축년도,거래구분,보증금(만원),월세(만원)
서울특별시 동작구 동작대로29길 119,사당우성2,우성,,노량진동,323,만양로8길,매매,2007,3,23,37000,84.96,1,1997,,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,,노량진동,323,만양로8길,매매,2007,3,10,31750,59.82,15,1997,,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,,노량진동,323,만양로8길,매매,2007,3,14,48500,84.96,12,1997,,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,,사당동,105,동작대로29길,매매,2007,3,17,36500,59.89,5,1993,,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,,노량진동,323,만양로8길,매매,2007,3,13,45500,84.96,15,1997,,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,,노량진동,323,만양로8길,매매,2007,3,5,30800,59.82,10,1997,,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,,노량진동,323,만양로8길,매매,2007,3,6,47400,84.84,13,1997,,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,,사당동,105,동작대로29길,매매,2007,3,6,60000,84.66,13,1993,,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,,사당동,105,동작대로29길,매매,2007,3,9,79000,118.25,11,1993,,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당,,사당동,197,사당로2길,매매,2007,4,5,16000,45.2,2,1977,,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,,노량진동,323,만양로8길,매매,2007,5,29,58800,124.77,7,1997,,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,,사당동,105,동작대로29길,매매,2007,5,14,36500,59.89,6,1993,,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,,사당동,105,동작대로29길,매매,2007,5,27,58000,108.08,3,1993,,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,,사당동,105,동작대로29길,매매,2007,5,23,36250,59.89,4,1993,,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,,사당동,105,동작대로29길,매매,2007,5,5,38900,59.89,7,1993,,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,,노량진동,323,만양로8길,매매,2007,6,12,31000,59.82,16,1997,,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당,,사당동,197,사당로2길,매매,2007,6,5,14950,45.2,5,1977,,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,,사당동,105,동작대로29길,매매,2007,6,4,55000,84.66,4,1993,,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,,노량진동,323,만양로8길,매매,2007,7,11,45800,84.96,10,1997,,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당,,사당동,197,사당로2길,매매,2007,7,28,16300,45.2,1,1977,,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,,노량진동,323,만양로8길,매매,2007,7,18,30600,59.82,11,1997,,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,,사당동,105,동작대로29길,매매,2007,7,11,38000,59.89,10,1993,,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,,사당동,105,동작대로29길,매매,2007,7,2,25000,46.75,3,1993,,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,,노량진동,323,만양로8길,매매,2007,7,9,31800,59.82,15,1997,,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,,사당동,105,동작대로29길,매매,2007,7,11,70000,118.25,8,1993,,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,,사당동,105,동작대로29길,매매,2007,7,3,40400,59.89,7,1993,,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,,사당동,105,동작대로29길,매매,2007,8,30,26000,46.75,13,1993,,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,,노량진동,323,만양로8길,매매,2007,8,16,65000,124.77,18,1997,,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,,노량진동,323,만양로8길,매매,2007,8,13,31000,59.82,11,1997,,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,,노량진동,323,만양로8길,매매,2007,8,25,30400,59.82,17,1997,,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,,사당동,105,동작대로29길,매매,2007,8,29,37300,59.89,2,1993,,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,,사당동,105,동작대로29길,매매,2007,8,20,60000,118.25,1,1993,,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,,사당동,105,동작대로29길,매매,2007,8,31,37800,59.89,4,1993,,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당,,사당동,197,사당로2길,매매,2007,8,9,18000,45.2,4,1977,,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,,노량진동,323,만양로8길,매매,2007,8,28,65450,124.77,17,1997,,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,,사당동,105,동작대로29길,매매,2007,8,22,56300,84.66,10,1993,,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,,사당동,105,동작대로29길,매매,2007,8,7,25000,46.75,3,1993,,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,,노량진동,323,만양로8길,매매,2007,9,29,42000,84.96,13,1997,,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,,노량진동,323,만양로8길,매매,2007,9,30,44000,84.96,18,1997,,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,,노량진동,323,만양로8길,매매,2007,9,11,29300,59.82,3,1997,,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,,노량진동,323,만양로8길,매매,2007,9,10,31800,59.82,11,1997,,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,,사당동,105,동작대로29길,매매,2007,9,17,38500,59.89,10,1993,,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당,,사당동,197,사당로2길,매매,2007,9,21,18100,45.2,4,1977,,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,,사당동,105,동작대로29길,매매,2007,9,4,64000,108.08,9,1993,,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,,사당동,105,동작대로29길,매매,2007,9,4,58000,84.66,9,1993,,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,,사당동,105,동작대로29길,매매,2007,9,6,27050,46.75,11,1993,,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,,노량진동,323,만양로8길,매매,2007,10,26,43000,84.84,2,1997,,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,,노량진동,323,만양로8길,매매,2007,10,31,46000,84.96,13,1997,,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,,노량진동,323,만양로8길,매매,2007,10,26,30300,59.82,8,1997,,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,,사당동,105,동작대로29길,매매,2007,10,27,42000,59.89,8,1993,,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,,사당동,105,동작대로29길,매매,2007,10,23,35700,59.89,2,1993,,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,,사당동,105,동작대로29길,매매,2007,10,13,28000,46.75,8,1993,,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,,노량진동,323,만양로8길,매매,2007,10,3,45500,84.96,5,1997,,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,,노량진동,323,만양로8길,매매,2007,10,8,48500,84.84,16,1997,,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당,,사당동,197,사당로2길,매매,2007,10,16,17100,45.2,2,1977,,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,,노량진동,323,만양로8길,매매,2007,10,15,26900,59.82,1,1997,,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,,사당동,105,동작대로29길,매매,2007,10,22,59500,84.66,11,1993,,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,,노량진동,323,만양로8길,매매,2007,10,15,65000,124.77,18,1997,,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,,노량진동,323,만양로8길,매매,2007,11,18,63500,124.77,12,1997,,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,,노량진동,323,만양로8길,매매,2007,11,15,31400,59.82,8,1997,,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,,노량진동,323,만양로8길,매매,2007,11,16,32000,59.82,18,1997,,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,,사당동,105,동작대로29길,매매,2007,11,12,26800,46.75,11,1993,,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,,노량진동,323,만양로8길,매매,2007,11,9,61500,124.77,13,1997,,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,,사당동,105,동작대로29길,매매,2007,11,14,63000,108.08,9,1993,,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,,노량진동,323,만양로8길,매매,2007,12,31,32000,59.82,7,1997,,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,,사당동,105,동작대로29길,매매,2007,12,18,25400,46.75,13,1993,,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,,사당동,105,동작대로29길,매매,2007,12,17,22000,46.75,1,1993,,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,,노량진동,323,만양로8길,매매,2007,12,7,32100,59.82,8,1997,,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,,사당동,105,동작대로29길,매매,2007,12,22,40000,59.89,14,1993,,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,,사당동,105,동작대로29길,매매,2007,12,22,40000,59.89,14,1993,,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,,사당동,105,동작대로29길,매매,2007,12,3,24600,46.75,14,1993,,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,,사당동,105,동작대로29길,매매,2008,1,22,27500,46.75,10,1993,,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,,노량진동,323,만양로8길,매매,2008,1,26,44800,84.96,4,1997,,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,,노량진동,323,만양로8길,매매,2008,1,27,46000,84.96,7,1997,,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,,노량진동,323,만양로8길,매매,2008,1,27,45300,84.96,6,1997,,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,,노량진동,323,만양로8길,매매,2008,1,9,31500,59.82,7,1997,,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당,,사당동,197,사당로2길,매매,2008,1,11,20400,45.2,1,1977,,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,,사당동,105,동작대로29길,매매,2008,1,21,28300,46.75,9,1993,,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,,노량진동,323,만양로8길,매매,2008,1,18,61000,124.77,1,1997,,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,,노량진동,323,만양로8길,매매,2008,1,28,45650,84.96,6,1997,,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,,사당동,105,동작대로29길,매매,2008,1,5,58000,84.66,6,1993,,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,,사당동,105,동작대로29길,매매,2008,1,3,57000,84.66,6,1993,,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,,노량진동,323,만양로8길,매매,2008,2,4,65500,124.77,6,1997,,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,,사당동,105,동작대로29길,매매,2008,2,28,39800,59.89,11,1993,,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,,노량진동,323,만양로8길,매매,2008,2,18,33500,59.82,13,1997,,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,,노량진동,323,만양로8길,매매,2008,2,23,33000,59.82,6,1997,,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,,노량진동,323,만양로8길,매매,2008,2,21,31000,59.82,4,1997,,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,,사당동,105,동작대로29길,매매,2008,2,27,41800,59.89,7,1993,,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,,노량진동,323,만양로8길,매매,2008,2,22,67000,124.77,15,1997,,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,,노량진동,323,만양로8길,매매,2008,2,27,70000,124.77,17,1997,,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,,노량진동,323,만양로8길,매매,2008,2,11,30500,59.82,2,1997,,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,,사당동,105,동작대로29길,매매,2008,2,13,28000,46.75,7,1993,,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,,사당동,105,동작대로29길,매매,2008,2,16,54000,84.66,15,1993,,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,,사당동,105,동작대로29길,매매,2008,2,23,55900,84.66,14,1993,,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,,노량진동,323,만양로8길,매매,2008,2,4,45400,84.96,11,1997,,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,,노량진동,323,만양로8길,매매,2008,3,31,30000,59.82,1,1997,,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당,,사당동,197,사당로2길,매매,2008,3,24,18900,45.2,3,1977,,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,,노량진동,323,만양로8길,매매,2008,3,4,33500,59.82,13,1997,,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,,노량진동,323,만양로8길,매매,2008,3,8,66850,124.77,14,1997,,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,,노량진동,323,만양로8길,매매,2008,3,10,48500,84.84,13,1997,,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,,노량진동,323,만양로8길,매매,2008,3,4,49700,84.96,15,1997,,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,,노량진동,323,만양로8길,매매,2008,3,4,67300,124.77,7,1997,,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,,노량진동,323,만양로8길,매매,2008,3,3,50000,84.96,17,1997,,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,,사당동,105,동작대로29길,매매,2008,3,31,59500,108.08,3,1993,,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,,노량진동,323,만양로8길,매매,2008,3,1,31600,59.82,3,1997,,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,,노량진동,323,만양로8길,매매,2008,3,18,32500,59.82,3,1997,,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,,사당동,105,동작대로29길,매매,2008,3,22,44000,59.89,6,1993,,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,,사당동,105,동작대로29길,매매,2008,3,14,70500,118.25,6,1993,,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,,사당동,105,동작대로29길,매매,2008,3,27,29000,46.75,10,1993,,,
